mbid,lat,lon
038ad5ba-df6d-35ad-ba12-efe6edd7d0a4,15.0,32.0
9e798f11-400b-4d39-9f44-c712f70343b3,50.132777777778,8.9169444444444
85752fda-13c4-31a3-bee5-0e5cb1f51dad,51.0,10.0
2b547f54-a97c-3481-9625-7ad9a670b1e6,8.5,-12.1
9d6867ec-7c9b-481a-972a-a017f16d7ea4,15.35472,44.20667
0abacf96-801b-4720-9ad0-6a3c7a90ba1a,50.631944444444,3.0575
39863a94-a303-44b0-9759-eaf16800b812,50.87818,12.08242
58ab1035-dbbb-4e58-87f7-210cd0351664,10.5,-66.933333333333
03e75281-c3a3-454a-8d78-c85a5415c49e,51.231144444444,6.7723805555556
82d5f4d6-aed4-3ff5-81d1-5363ac6e97a7,-33.0,-71.0
fa93bee3-f990-4b36-b5b2-218cd55cc278,14.7,120.98333333333
3b057757-e74d-4558-9f8a-922cd148f5e5,48.114166666667,-1.6808333333333
9cb34398-63c4-453e-91eb-0d52b36d62f7,5.5333333333333,-0.21666666666667
9aee8c1a-c7d5-4713-af71-c022bccf50b4,38.708042,-9.139016
8e6d774f-482e-4c57-b852-3d9696498ae6,52.4,13.066666666667
29a709d8-0320-493e-8d0c-f2c386662b7f,41.85003,-87.65005
a96d2d8a-ebc3-4845-8e75-1f5be66c38e7,54.323333333333,10.139444444444
dea069af-67b5-422c-a19a-a6915b9fe592,47.392777777778,0.68833333333333
f45b47f8-5796-386e-b172-6c31b009a5d8,-14.0,-53.0
18bfd0b7-c24f-488c-9fa1-ae6dd831410e,50.766666666667,37.45
4fdc4059-394d-44db-a6f4-b0c1591f4a4d,48.333333333333,1.4166666666667
f7160358-2b0c-4869-9a66-65a7fe3e4588,49.37715,6.8783777777778
33c20196-8212-4975-b914-5d52855d94ff,52.0,4.6666666666667
65f4f7a6-d3c1-3a6b-a726-85e147d555b7,26.0675,50.551111
f5f4f252-7e36-4812-a5a4-97373a6324bf,13.624444444444,123.18638888889
5b8a5ee5-0bb3-34cf-9a75-c27c44e341fc,50.641111111111,4.6680555555556
03691455-bb46-37e3-91d2-cb064a35ffcc,31.0,35.0
1729be76-60c6-4691-a25a-bb09d53945b7,-2.1333333333333,106.11666666667
56fb5205-009d-4018-b784-313d99f8c136,59.417222,7.978611
6da9804e-bda9-43a2-afcf-2da616711c81,51.488055555556,9.14
05f68b4c-10f3-49b5-b28c-260a1b707043,42.3,-71.8
0c693f90-d889-4abe-a0e6-6aac212388e3,34.0,-106.0
c81cb1f4-0858-3f28-9082-c06e2ce24bea,18.2,104.1
40475c77-63ee-4296-95c6-ed2a1c84e311,49.233333333333,7.0
71730bfd-9d1e-4b8a-a0d6-007150cdacea,51.432222222222,6.7611111111111
0197a505-d351-475f-9e6d-eda15a83a235,53.533333333333,-113.5
e2e15c21-2520-4192-9c74-49ca1e5c4300,59.076388888889,8.5183333333333
c35e6d5e-9011-32e5-a23f-9e7639b7350c,17.0,-4.0
c2021af8-7645-3f38-aa1b-ada0a13d4faf,-16.633330555556,168.01666944444
ece4d8e3-5f7d-4e45-b2de-15d280558f92,13.35,123.73333333333
ad315539-9e6b-4ede-a06c-6a827d4e99e1,44.6,40.083333333333
645a2090-c498-48ce-a58e-11379aaac827,53.0,-60.0
00ed07a5-acd7-4217-a37a-72ebf08349b6,50.0825,8.24
dde567c6-b779-47d7-9dc2-efa833fa50c4,21.149722222222,79.080555555556
9d6867ec-7c9b-481a-972a-a017f16d7ea4,15.35,44.2
8259e91f-10fa-3c38-92fb-8e6822c279d5,38.583333,71.366667
6fddb177-f3fc-4c30-9d49-9c7e949fe0bc,33.0,-90.0
8c2196d9-b7be-4051-90d1-ac81895355f1,40.000277777778,-89.250277777778
c6145d16-ea91-4e50-b7de-7afb141be41d,-7.7,112.5
781b0c54-3d54-362d-a941-8a617def4992,38.7,-9.1833333333333
ab0b7076-baed-4022-bce4-3310bbade22d,49.5,3.5
6b9d9cfd-fe27-45df-83a3-4fd9f812ecf8,6.4833333333333,2.6166666666667
7fc7ef7e-ee42-40d3-bdd7-e993171cba13,64.283333333333,54.466666666667
3a5a301a-aa3b-48a7-9fb9-b667a31d4f0b,59.983333333333,42.766666666667
3906cf32-00a7-32df-93cc-4710c5f5a542,18.25,-66.5
2829be4c-2cc2-4cab-8cda-02a857d6c878,44.916666666667,10.816666666667
ee63df01-0f20-481c-8722-6225de44b17b,14.584244444444,121.17628888889
8607538f-3cc9-4680-8c88-e9ea8e7fae83,68.033333333333,34.566666666667
fe40c648-ba74-3e17-b768-58181d5ee563,24.4,54.3
91632362-96e4-4ad1-a4de-7e5933a59cdf,0.3901,9.4544
79f164c2-4ff4-4a30-8bc4-091c924bda08,51.188055555556,10.052777777778
e030d5d7-2d03-456f-91b8-a3fadfd6050d,54.8,21.416666666667
f80d529e-f242-46ef-a090-d193ed23075f,59.913333333333,10.738888888889
2b7c03e7-24b2-4966-92a5-d3fcc4d9177d,-20.283333333333,-69.333333333333
3ea3eb5f-1e31-406a-98f6-13497ffe7db3,-3.8,102.25
b07271ff-75a4-4dbd-96ee-6386cf3c5fab,49.487777777778,8.4661111111111
32843dc6-d9a0-46d2-bcf1-981bb8af4b4c,53.218888888889,6.5675
050c94f7-1413-3a34-bb90-4a94f3bb2084,35.883333333333,14.5
5e8510c6-9337-4264-93e7-4ce29e8fcc4b,-15.416666666667,28.283333333333
86058fce-338e-4d5e-9506-221d615fb14b,51.981944444444,7.7855555555556
b1cfa078-6827-4af2-b197-5d3522367a3d,45.366666666667,39.433333333333
9731a147-e6ff-4e60-9f74-9537ac36774a,23.84,91.28
4b7fdc39-918d-4a58-8839-721a1dbea876,40.633333333333,15.8
10a879a3-fe49-4051-9d14-58509e5833aa,51.21,5.9361111111111
bdfef083-f06c-44fe-b2a6-1d4da9d15ae6,50.583333333333,8.6666666666667
b9b5b779-2343-4e72-a1d2-e050391fac28,30.511187,78.954012
359d09e4-b793-4c35-acdd-96bc0b3a45b0,55.77,12.5
22c10271-daf7-4cb3-8056-5c6bc2786fd2,55.033333333333,82.916666666667
f41dc54b-8b5f-4a84-a4e5-e290cd2d49b0,54.8833,10.3333
377f7040-a0b5-4c47-a51b-8a47b142acc4,55.434619741448,13.825365282235
51dc37b5-ea3e-4960-9b3c-e5c368389b86,35.011611111111,135.76811111111
0a776ba2-6ce4-4e01-9845-c0d2fa1dc3e3,49.494166666667,0.10805555555556
e81f3964-ee7f-409f-9491-c52da924dacb,31.26,-96.93
2cf22f19-d256-498a-98b7-abfd272cfdd3,39.926944444444,-83.804166666667
656ef333-d0b7-42aa-a9b7-94e0addb2b90,44.985833333333,10.414722222222
c7b2d6f2-c5c2-42fe-9810-48c31e031cbb,-37.560833333333,143.8475
6b4e15ee-758f-4995-a5cf-dfc2b621fc50,28.11,30.11
5e81fea0-f163-42d4-82d5-4e443a5483af,41.763333333333,-72.685
749abdd9-6a60-4a34-aa71-1ac1fab681b0,35.666666666667,-105.96666666667
11dec788-0f0f-470c-804e-5f5d61a70f39,45.644280555556,8.7724805555556
a18a47a2-7df1-46f0-9614-f36b276713b4,55.564444444444,9.7597222222222
18c2edc3-a15b-496e-8e5b-09c1a154dfd3,45.3,9.3166666666667
6d37ab48-4268-4d0f-afef-7b718d60c126,34.760689,127.662163
443dfd1c-d9ef-4716-a5b8-aa9ba42f9ddc,44.0,113.0
f72bb710-b6f6-4df3-ab11-984cd401d7da,53.443611111111,13.098888888889
d0a75c32-d044-4939-a384-53b319f3f138,-12.4364,130.757
468ebae8-8e69-4d0d-a67f-d38a1fa8b727,46.55,6.4333333333333
c741c28e-cbec-3977-88c8-583a8af62522,15.0,-66.0
33957ca3-f2cd-4b08-b667-c933eff5c1a7,40.809166666667,-96.678055555556
4a4977a2-f9b5-46c0-95cf-d0919eee7ac3,46.460376,12.415825
2ad4de73-94a7-420b-8b2a-1ba4ef2b28a4,45.6,11.95
b0109990-a45d-4d7a-8cba-218d5a188e38,56.916666666667,59.95
a27ad636-0a28-43ee-a9fd-4dc4ec1c23e5,38.978611111111,-76.491944444444
2dfc61d1-7aef-4ebc-9cde-e32bca21dbc3,45.5,8.9333333333333
d051ba6e-8da9-4850-90e9-855957c27efe,49.216666666667,18.733333333333
ab7172ea-47e1-4045-a454-a071d2088668,46.616666666667,14.3
11c0407b-0df8-4cc2-8513-c5472500211a,37.279166666667,127.4425
fd7223ee-3a38-4e2d-8374-1c39a62427e0,32.65,-97.218055555556
32d2336d-7823-4595-b4b3-628d4a9f7011,55.6811,12.4558
1fb1d053-c890-40b7-b602-5d4adf7df711,10.36857,105.4234
d548e613-6991-4e78-9d54-e24ab4c9c172,41.966666666667,42.2
445fb44c-34ab-412a-9087-e4fe58b68a12,41.114444444444,121.12916666667
2b15d4df-ae71-4465-ad19-05f442a5913b,-30.0,135.0
aa76cc13-ede5-4470-bab5-cdecc427b90d,49.119722222222,6.1769444444444
3fe20998-eef2-4868-93d3-974a24d0108f,45.35,8.95
0a20f507-7ad4-44d9-b850-e7d75068b472,24.83333,121.0
96713a37-1ebb-419e-b052-ffc93ceabcb2,44.944166666667,-93.093611111111
9e767e91-24bd-4392-8a11-059ab278d4a9,45.6255,9.037
a584d799-9025-4c7c-a72a-cf214ff16563,54.166666666667,-1.3333333333333
20c8ffbb-71f8-4cc2-97dc-19eacf415aa3,45.233333,11.666667
c4cf7ea1-9dad-4406-a0ac-b19fd67d5a13,14.383333333333,-80.283333333333
595b7669-0fbf-44d6-a9ff-f5b2fbd606a1,45.489969444444,9.2953305555556
82ee8b1d-0e45-4e33-86d2-6932a1c6bf8b,30.881111111111,31.06
e6751ba0-4244-4547-827d-c1355af6984b,49.4618,8.17236
66c21281-d673-4e53-a16a-d5366fe1c5d1,45.216667,10.25
c99aceb6-1023-4316-8483-fac31dcd1d7c,55.333333333333,9.6666666666667
e7b795f8-3aed-466a-818e-c1ad5fb67054,50.756388888889,12.631666666667
7322e7b4-787f-41e1-9474-de5b8ede7785,45.15,8.8666666666667
f6b4c8b7-cefb-420f-bc7a-df91ac0613cb,42.733333333333,12.733333333333
6096b1f8-83de-497b-b3cd-1b6645060f10,35.85,129.21666666667
33e7cec8-9bfc-4e11-ba02-ddd725b60146,51.588888888889,4.7758333333333
da7988eb-7408-4856-9dd5-33bd62a2385b,37.5,127.25
46c2d15d-7cba-4831-88b5-42f70cb5deba,47.535555555556,-122.04333333333
beec10c0-1888-4184-8675-193f5f568092,46.505262,13.578373
711750ba-b099-4550-bd64-dcf930b628d2,4.5833333333333,114.66666666667
45335bee-45ce-4be4-b49f-279f79b1b447,12.333333333333,109.0
d754d149-a9a4-41dd-b9f8-902492784852,49.412222222222,7.5722222222222
e401cf33-0472-4681-9138-85cfa08686f8,45.55073705,8.6497705
457c9fb1-13ca-47da-bd99-244784fb9dce,-18.133333333333,178.43333333333
42e7ec9b-dc9a-497c-9128-2da1f0ae66fc,45.65,9.3166666666667
20995b0e-3223-44af-baac-a5a60abca8b4,36.565555555556,128.725
787ea952-67d0-4674-933e-d9174c803b7b,34.75,127.0
93a29791-95af-49d1-ad8c-d983621d920d,45.8,9.3833333333333
db5f5236-f196-42c8-a797-1eb168d5994a,55.490833333333,9.4722222222222
85ce6fc0-34c8-4ac3-a28f-5344fe821a47,45.716666666667,8.7
f37f3392-51d6-489e-9962-9babbe5e80c7,48.716666666667,21.25
755982fa-fbbe-4049-9939-ecfd7fda430b,51.92,4.48
5e12200a-29f4-4a76-a643-27360b02a2aa,36.593888888889,128.20138888889
19e8cc31-3bc9-490f-a7ac-b4467701fdc9,-2.53,-44.302777777778
75c8ba6e-8123-4ad1-8ad9-8d5a36a89b6d,33.387222222222,-104.52805555556
698d1d56-e84b-435b-92be-147f209e19ce,46.3,12.016666666667
60796238-56ce-4258-976a-afc4715beca3,20.446111111111,106.34222222222
30c834eb-00e8-4da2-86cb-7d1567734d68,45.783333333333,9.35
04f7aa6d-9f59-4d7a-91ad-717ffecf793f,39.161662,-75.525709
e544e7c7-e640-4949-8d06-323ed46a3f15,49.095,8.2783333333333
733aa06c-c30c-48ce-a5ae-7a5ae53fe938,48.466666666667,11.933333333333
a1035570-b7f0-432c-919e-e87414369469,45.116666666667,10.083333333333
0c07f518-0ef5-4844-a920-a8daf76c09e3,-5.74,-36.55
ad0138e5-c79b-49da-846b-30904e7786c2,53.376111111111,12.606111111111
c58e25fa-9d99-4ff3-b4b8-a7e7b2cf452c,51.75,0.58333333333333
8c0318ae-d30a-4128-8fd8-ccd71ef1028e,6.3666666666667,2.4333333333333
c52c2143-8343-4728-935d-587a3bfbd91c,44.8,8.1
5ce3c665-9b03-4053-84eb-6c23cf29ed13,45.65,9.2
98d7df3b-6d45-4b65-ba34-aa0ea7696384,42.508889,1.540833
0f67f804-d27d-4b4c-86e6-1220013ebe26,28.268611111111,-16.605555555556
9fbf5582-7923-446d-8179-1e18841367de,30.31,-96.96
6d26cbd7-ae74-45b9-b0ec-fcb92f9d4a5b,-12.833333333333,-56.316666666667
d1ffc269-4de9-4f4e-ba5c-1c2a11909bb0,45.008333333333,8.1125
4c914ae1-a562-41db-8459-42e2aaeb451f,45.168333333333,9.7625
cf6da676-632f-4385-9ebf-e5d83aaababc,-33.815,151.00111111111
5da34452-6bae-45e5-9496-f9bf24029f06,-7.15,-36.816666666667
d123f8e0-829a-4e7e-b8d0-9156b38b9eb9,30.266666666667,120.15
9f275ea3-e914-41f3-9059-c0352f9aeca0,48.3822,-89.2461
b51f6c4d-5f10-4545-8944-e98e98a2cc48,42.325,-71.095277777778
43a1768a-d4bb-4434-987e-b1587e49735b,35.821944444444,127.14888888889
291777c2-c48d-4002-9a0d-c7f87fea5c2b,-26.204361111111,28.041638888889
7b6e6ba4-5264-45d5-b592-7d4f128595ce,10.787,79.137806
9ec4ea14-a856-4e57-9afb-5555b38dfb38,14.5008,120.9915
6453f868-2f75-4dbc-9013-74665a403250,50.835,5.9822
290d4063-fb9d-4655-b508-9ad2f6aafa00,51.316666666667,8.0
2bd66aff-5e25-4583-845a-4017a39bc526,52.6011,4.7019
9c50516f-5315-4fba-a279-c09511dd6d5a,44.605,33.5225
5446416b-cba9-491a-9c8a-bd84c86fa9e6,52.0739,5.5406
5d4481d1-e23e-44eb-a1f2-14843c7a3c9b,55.777,-4.039
5bce23d4-2d4a-4cfd-b573-f75d2ae5e984,52.083333333333,5.2333333333333
a0ee368c-eb28-41d5-8c28-7c56fc9ad5c3,22.416388888889,-80.290555555556
500b895c-b78b-487c-aa80-9b89b617d934,51.240555555556,13.66
d3593bdb-0261-4dfe-b711-0d97402bc935,49.3448,7.1798611111111
26c5a7f9-34f3-4555-8bab-1eacb78088a2,62.9,153.7
942bd6e5-e590-4202-b16f-de6335211dd5,60.25,24.5
f9655a6a-7155-4f61-a1b9-89551b853a61,14.917719444444,-23.509155555556
d55f6b16-8936-4d99-b6a7-e132c0b90cce,63.19535,23.60384
238096fc-f1d2-4b51-8baf-9d14a4c3b420,51.5911,5.3275
e9d90440-aadd-4b52-86cd-2764c7595ef4,-4.3316666666667,15.313888888889
8ef46e86-29e1-41c5-9869-78016c79379d,62.50271,21.81187
9bedabb2-467f-4071-8214-53bebd15a388,5.55,95.3175
0919ce63-a7b5-4aea-b669-0b525f99e1ed,3.7666666666667,98.216666666667
2b748d6e-bc1c-4434-9f7b-ecd6332bc557,45.516666666667,-122.66666666667
d43989dc-c7b1-457c-bf33-c91c7cf20c74,48.761944444444,8.2408333333333
f1d8d4e7-e72a-4782-a350-f60a3e5b69b6,-25.3,-57.633333333333
53c2e710-7ce8-4599-ba89-f0700106cddc,45.158888888889,1.5330555555556
c7ee402c-0137-4931-a72e-a262796c0d16,43.610919444444,3.8772305555556
680fceba-4d7f-42e3-b0e5-a71233832012,45.000461,7.684754
af47a2c0-c6b4-47cd-821c-cc589ef55800,-2.9833333333333,104.76444444444
9e7d6fb1-1e87-4e6c-a0db-39933720b4ac,47.044722222222,4.0225
05f84bad-0a91-495c-b7e7-5d1eb0fee18b,45.190959,7.887186
8570458e-202d-44b9-8d9b-f1d3f4926c6b,54.466666666667,56.266666666667
3e28220e-e367-412b-8f29-da66d5303abe,51.2853,5.5881
86a12eec-ba2a-4a1b-8c3b-ab257996a5d6,51.5872,4.5167
ec479322-7c05-4ccc-af69-05f2b9a23b43,51.66,6.9641666666667
e6bfec29-0ff8-46f9-9cbe-cc6999759e75,51.171388888889,6.9394444444444
58e23a18-8891-43e0-922a-29e68955c0fc,45.05,41.983333333333
7eb23e3e-fc0a-4201-a39c-2bdc5a48236c,51.6425032,12.3076334
9ba77856-1888-4cad-9115-2a458ecaa6f7,14.45,120.98333333333
4806ecfb-4aaf-4673-8004-25e7e91b3c0f,62.0,27.5
18b8f9da-50df-4059-844c-a26d23176c0c,-3.705,128.17
e72575cb-7ce0-4064-9955-ac8217c35ad3,50.661277777778,6.7872555555556
2a9d8641-612f-46d8-8883-5b7a20e147c9,48.402777777778,11.748888888889
e2678f05-4a2a-495a-8356-6ac23ac859f8,57.616666666667,39.85
48b04c09-0d97-4f72-8e68-9219c159a841,50.05,10.233333333333
4b2e3fe1-57d0-40fc-b758-e55b3910b46c,38.573055555556,68.786388888889
55b79fc8-27cc-49f5-a192-549ac87eed16,51.22785,6.6273305555556
c7644e45-dec4-43fd-aad6-35036b8e911d,50.981111111111,11.329444444444
84c21d45-a193-4eb1-8a4f-5e1542300ffc,50.202777777778,8.5769444444444
7db66b92-74cf-466d-8556-620d16edd1d0,-22.266666666667,166.45
1547a332-fe1b-4116-ac12-62fceeaf99da,51.2,13.433333333333
7eb23e3e-fc0a-4201-a39c-2bdc5a48236c,51.663055,12.239444
06100a4b-5a59-4abc-bcc8-9ed5e696f584,48.5748229,13.4609744
345adce7-5ede-4674-bc95-61f1f937057c,51.6808,5.7953
d5929583-ce0a-4135-8308-ad31c3489220,50.6,36.6
f149cf85-743d-4039-9de2-8e8a7b0a3d24,49.97575,9.1478
da6424a8-f5c3-47ff-a246-8986763a0fe7,52.95,33.4
8ef46e86-29e1-41c5-9869-78016c79379d,62.486111111111,21.747222222222
f258f6b1-8767-4a9a-bbbd-a9d740d8e136,43.5,5.0833333333333
fc8d4e40-57bb-42fe-a46a-92c935520298,53.5,90.0
e9fcf76b-556d-44b9-b88e-fa38982327ac,51.534722222222,7.6888888888889
77e2470c-faa4-4384-8618-65e78a9e8109,45.53616,7.860317
11f939ad-3a27-4def-b99b-fafd2c98fff9,42.482222222222,3.1275
10a9927b-b388-45f5-a35b-a224472828d7,14.583333333333,121.03333333333
9d77b8d1-f809-4754-8fdc-736091b3e81b,51.827222222222,107.60638888889
231f7354-e6e8-4db7-9812-b9fb9bc10490,52.555,5.9197222222222
fe7eeea1-8e8b-4dd8-a085-cebcd097067d,29.6457567,91.1408186
0ef1c310-30bb-4400-8585-80a80b2b104c,51.0,5.85
57c8393c-11b0-45f4-b99f-85533950107a,47.69653,8.63386
01411bbd-b0f3-484e-8caa-272d4b9265a9,51.316666666667,7.65
aa8e48ca-1759-41cf-90c2-e11c74ac742a,45.185280555556,9.155
d55f6b16-8936-4d99-b6a7-e132c0b90cce,63.216666666667,23.633333333333
36f11718-76f0-4de6-965e-d3334b42178e,-6.1702777777778,106.64027777778
43e7d7b7-1bd4-4555-98ff-130c0f7e02f8,44.108044444444,9.8288805555556
6cf7c8b5-0fa3-4cac-be2f-1a8bad99aaf7,51.5,4.3
e6de74ab-a76c-4312-ba28-aab7c4a915dd,-34.165388888889,-70.739805555556
99d06d29-6bba-4d56-8632-32e2bcfca480,42.772222222222,11.108888888889
6631143d-5484-4de4-9547-f5c29e1f3038,50.962222222222,13.940277777778
371fb431-f89f-4cf3-966b-7908b136540b,56.632777777778,47.895833333333
5c253919-3b81-463b-a5dc-887b6773d3e7,39.866666666667,-4.0333333333333
fb665c49-69f0-4f29-9f30-1e0ac08f0ecc,5.8666666666667,-55.166666666667
dd93bb13-3754-4943-bf38-0f88c01a5cdc,45.898888888889,16.842222222222
13edbc1f-3991-4768-bc02-72eb95d95c43,45.397057,7.830819
719f613f-3f3a-4417-9d10-0bf09c266d60,50.833333333333,6.9
e2f14058-37e8-45bd-9db0-2472deadbb3b,43.318333333333,11.331388888889
3b7d3919-3fa6-4e3e-b23b-ed768468c96a,51.166666666667,13.566666666667
acae38b3-e987-404e-b4db-c29ad3323c70,45.9352,13.6193
e9fd54c9-9e27-468e-b90d-696c6f36d836,51.571111111111,8.1091666666667
6696b7a4-693d-4392-81b4-60916aeac21c,39.566666666667,2.6497222222222
2ea52ae1-00ee-406e-a8f1-50fb88554d24,51.0,4.5
b3e71e8d-ad1e-4bcc-8e79-28ed348adc23,52.2481,5.3736
1da8f762-c8b0-44fb-8c05-dd248c7c9beb,34.261111111111,108.94222222222
45fab208-f543-4826-82ca-fdf2046030f5,28.536,-15.749
2e93fde6-dc05-4a3e-8fbf-15e1ef4d02f9,51.350277777778,8.2836111111111
aab979a4-b106-4baa-a4a3-fc45f775cff9,52.416666666667,-1.5166666666667
1171fe0d-2b34-46ae-b01b-bd8ba682e001,47.166388888889,8.2888888888889
02fcba93-cf74-412a-8324-cba38bbdda21,51.139180555556,7.2051194444444
8ba0d09a-fc84-4b27-9d8a-75f174c5f759,45.805555555556,4.7530555555556
92eb3db2-ecba-40aa-becb-bde4c80a6b9b,46.010277777778,8.9625
708838ae-3228-475b-aeb6-fc5b0661cd00,48.886666666667,7.7894444444444
f047ba9d-72db-490b-9656-752f8ae2c8cc,48.273055555556,8.8505555555556
d79e4501-8cba-431b-96e7-bb9976f0ae76,48.8522,2.3176
446b9ed3-3b2c-4a01-b728-e34a3762f9bf,29.17,-95.44
53da1475-33dc-4773-a5d8-bdb874297116,43.3056365,12.3366222
dc254d03-10ff-494d-9e7e-bcc7ee2834e7,52.754444444444,13.236944444444
b7b2ab00-de27-4625-983c-469f7ffa4a78,41.166666666667,14.216666666667
f0ebc708-9670-4af5-8350-c2842976a466,38.675277777778,16.0959
bad48e85-069d-40a8-b4d3-84f705bff3d6,42.043888888889,3.1286111111111
2e42a523-ca7b-4b85-bec7-ef618835eeea,53.289722222222,12.75
c12df653-af51-40db-bb40-4a23bccbf4aa,51.6429,-0.3604
6e497363-b834-40d1-a661-71846ceed83e,45.878055555556,8.4069444444444
29b1f4bf-464a-4cec-818c-432f5d945d72,45.633333333333,8.1333333333333
4f0dc711-b46e-4fb4-bb54-25df204e33dd,48.996111111111,7.0277777777778
c0643575-c35e-4d1d-9154-9b90bb1f5d42,-8.4666666666667,115.28333333333
e594ac37-7942-4442-99af-b3ef1796d378,41.3932274,2.009708
b8b30c3e-b0c7-4df3-a315-b50cb577ab71,50.914722222222,8.1
7cac37d0-766f-4d39-9205-43ef29e96043,54.788055555556,8.8297222222222
d1f8f125-a679-497f-a6c4-130b2145a427,9.8833333333333,124.21666666667
c38d8161-bec9-4f25-9846-9fe262f864cf,58.38,26.7225
b74b0418-b364-4572-b903-d2c2b06b723a,52.15045,7.33664
018a2813-e1b1-46c2-a59c-87d2588354e9,50.7825,7.735
404f1278-a2ef-42ac-a0a6-af85deb3bcd4,48.386388888889,7.4177777777778
ae96202a-e993-45de-adfe-a8c6b66a781d,32.756388888889,-97.3325
0319598f-14cb-40a1-a0f6-90f62b34c959,10.404166666667,107.14166666667
f181bc0b-34da-4bf5-8bf2-3d971becda3c,43.616666666667,13.516666666667
cb26ff0a-dced-4728-b959-611b5576546c,42.658611111111,13.7025
97f0717d-ac84-4a36-bf7f-a2ea0db3f4dd,41.766666666667,19.883333333333
2c921cd1-6a8b-4bbb-b097-f9c9acd1aff2,54.666666666667,-1.8333333333333
bfad0a17-d371-450a-a07e-46437bf98264,39.9058188,8.591609
d3edf2d6-0de1-453a-98f3-cc881989f9c8,45.166666666667,10.8
b1880d0b-6d3f-4784-a641-5252d40f049f,40.638333333333,17.945833333333
ce2620ad-7d54-4c89-83fb-d0ac025a3a9a,42.846666666667,-2.6730555555556
11d3afd8-f46d-4e19-8bd4-3b405f6f6064,51.966666666667,10.916666666667
4378e488-8a05-48e8-a58f-26e165c568f8,45.77037125,13.64862805
d3ddb9b7-e3f6-4acc-9127-42e129e79301,45.45,12.4
8923be10-140a-4efc-bc9a-112ae16512ed,54.5,-3.25
01998114-23d7-4169-bee1-4faddcb2fd70,48.816666666667,7.7877777777778
eb818621-8f5b-4a4e-88e7-ba11921dc88c,51.6,6.6833333333333
16316c7f-3b24-44f0-83f5-f0060dd6d55d,48.314722222222,18.0875
cff60c15-6e51-47fd-a113-8ff2432a23f6,-7.75,113.21666666667
b29b93ef-05a3-425d-acb9-9db8afc87018,42.069166666667,2.9116666666667
6d78dc2a-512e-4080-b074-3b05a1d769ac,50.733333333333,12.383333333333
d68f6dc2-2b90-49d3-b91a-b39ccc8b2b53,49.3,10.583333333333
